Unnamed: 0,message_id,timestamp,agent,buyer_userid,conversation_id,shopid,Date,is_buyer,is_seller,content,conversation_status,photo_img,order_time
17139,17140,2020-04-04 15:06:52,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17140,17141,2020-04-04 15:16:06,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17141,17142,2020-04-04 15:16:34,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17142,17143,2020-04-04 15:16:48,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17143,17144,2020-04-04 15:16:49,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246351003095228416&shop_id=196642601""}",normal,NO IMG,2020-04-04 10:40:31
17144,17145,2020-04-04 15:16:50,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17145,17146,2020-04-04 15:17:30,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17146,17147,2020-04-04 15:18:26,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17147,17148,2020-04-04 15:19:08,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17148,17149,2020-04-04 15:19:17,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17149,17150,2020-04-04 15:19:30,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17150,17151,2020-04-04 15:19:35,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17151,17152,2020-04-04 15:19:40,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17152,17153,2020-04-04 15:19:45,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17153,17154,2020-04-04 15:19:59,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17154,17155,2020-04-04 15:20:03,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17155,17156,2020-04-04 15:20:30,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17156,17157,2020-04-04 15:20:49,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17157,17158,2020-04-04 15:21:08,Gemma,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17158,17159,2020-04-04 15:21:23,Dewitt,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17159,17160,2020-04-04 15:26:57,Dewitt,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17160,17161,2020-04-04 15:27:11,Dewitt,B1055350450,C774041595287506147,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246353610491486208&shop_id=196642601""}",normal,NO IMG,2020-04-04 10:40:31
17161,17162,2020-04-04 11:49:47,NO AGENT,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17162,17163,2020-04-04 11:51:28,NO AGENT,B1055350450,C774041595287506147,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 10:40:31
17163,17164,2020-04-04 19:18:02,NO AGENT,B1055466103,C774538321140190435,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P569079photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 18:56:47
17164,17165,2020-04-04 19:18:03,NO AGENT,B1055466103,C774538321140190435,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 18:56:47
17165,17166,2020-04-04 21:39:30,NO AGENT,B1055487355,C774629597785165027,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1221365photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 20:01:42
17166,17167,2020-04-04 18:16:45,NO AGENT,B1055544662,C774875729475996899,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P96598photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 17:35:43
17167,17168,2020-04-04 18:16:49,NO AGENT,B1055544662,C774875729475996899,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 17:35:43
17168,17169,2020-04-04 05:45:40,Bromfield,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1833463photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 04:10:16
17169,17170,2020-04-04 05:46:28,Bromfield,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17170,17171,2020-04-04 05:48:52,Bromfield,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17171,17172,2020-04-04 05:48:56,Bromfield,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17172,17173,2020-04-04 05:53:08,Bromfield,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17173,17174,2020-04-04 05:53:10,Bromfield,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246209153062469632&shop_id=196642601""}",normal,NO IMG,2020-04-04 04:10:16
17174,17175,2020-04-04 14:51:57,Montclair,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17175,17176,2020-04-04 14:52:21,Montclair,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17176,17177,2020-04-04 14:52:24,Montclair,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17177,17178,2020-04-04 14:52:28,Montclair,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17178,17179,2020-04-04 14:52:30,Montclair,B1055616109,C775182592004394211,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246344880265814016&shop_id=196642601""}",normal,NO IMG,2020-04-04 04:10:16
17179,17180,2020-04-04 05:14:39,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17180,17181,2020-04-04 05:14:44,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17181,17182,2020-04-04 05:14:51,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17182,17183,2020-04-04 05:14:58,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17183,17184,2020-04-04 05:14:58,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17184,17185,2020-04-04 05:15:09,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17185,17186,2020-04-04 05:15:14,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17186,17187,2020-04-04 05:15:25,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17187,17188,2020-04-04 05:15:28,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17188,17189,2020-04-04 12:52:36,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17189,17190,2020-04-04 12:52:49,NO AGENT,B1055616109,C775182592004394211,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 04:10:16
17190,17191,2020-04-04 10:04:25,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P135119photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 08:16:27
17191,17192,2020-04-04 10:04:34,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17192,17193,2020-04-04 10:13:58,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17193,17194,2020-04-04 10:15:38,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17194,17195,2020-04-04 10:21:21,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17195,17196,2020-04-04 10:21:30,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17196,17197,2020-04-04 10:49:28,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17197,17198,2020-04-04 11:32:10,Montclair,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17198,17199,2020-04-04 12:41:00,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17199,17200,2020-04-04 12:43:23,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17200,17201,2020-04-04 12:58:30,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17201,17202,2020-04-04 12:58:47,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17202,17203,2020-04-04 13:16:35,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17203,17204,2020-04-04 13:21:09,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17204,17205,2020-04-04 13:21:13,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246321909029773312&shop_id=196642601""}",normal,NO IMG,2020-04-04 08:16:27
17205,17206,2020-04-04 13:21:41,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17206,17207,2020-04-04 13:35:25,Fletcher,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17207,17208,2020-04-04 22:11:41,Sepoy,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17208,17209,2020-04-04 22:13:29,Sepoy,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17209,17210,2020-04-04 22:18:36,Sepoy,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17210,17211,2020-04-04 22:18:44,Sepoy,B1055861571,C776236843266804963,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246457178196832256&shop_id=196642601""}",normal,NO IMG,2020-04-04 08:16:27
17211,17212,2020-04-04 10:24:26,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17212,17213,2020-04-04 10:24:37,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17213,17214,2020-04-04 10:25:07,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17214,17215,2020-04-04 10:25:39,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17215,17216,2020-04-04 10:25:46,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17216,17217,2020-04-04 10:26:13,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17217,17218,2020-04-04 10:26:42,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17218,17219,2020-04-04 12:07:12,NO AGENT,B1055861571,C776236843266804963,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 08:16:27
17219,17220,2020-04-04 07:34:42,Marlborough,B893212081,C77662603005725923,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1474742photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 06:00:16
17220,17221,2020-04-04 07:42:39,Marlborough,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17221,17222,2020-04-04 07:43:15,Marlborough,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17222,17223,2020-04-04 07:57:51,Marlborough,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17223,17224,2020-04-04 07:57:55,Marlborough,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17224,17225,2020-04-04 07:57:57,Marlborough,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246240557431185408&shop_id=196642601""}",normal,NO IMG,2020-04-04 06:00:16
17225,17226,2020-04-04 08:29:12,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17226,17227,2020-04-04 08:29:27,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17227,17228,2020-04-04 08:29:56,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17228,17229,2020-04-04 08:43:10,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17229,17230,2020-04-04 08:43:24,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17230,17231,2020-04-04 08:43:45,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17231,17232,2020-04-04 08:44:01,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17232,17233,2020-04-04 08:44:15,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17233,17234,2020-04-04 08:44:18,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17234,17235,2020-04-04 08:54:55,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 06:00:16
17235,17236,2020-04-04 08:54:56,Exeter,B893212081,C77662603005725923,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246254897446322176&shop_id=196642601""}",normal,NO IMG,2020-04-04 06:00:16
17236,17237,2020-04-04 14:44:46,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P413619photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 13:20:40
17237,17238,2020-04-04 14:44:46,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17238,17239,2020-04-04 14:46:08,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17239,17240,2020-04-04 14:46:52,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17240,17241,2020-04-04 14:46:55,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17241,17242,2020-04-04 14:47:34,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17242,17243,2020-04-04 14:47:37,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17243,17244,2020-04-04 14:48:28,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17244,17245,2020-04-04 14:52:33,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17245,17246,2020-04-04 14:52:36,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17246,17247,2020-04-04 14:52:38,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17247,17248,2020-04-04 14:52:42,Dewitt,B1056236424,C777846824642612451,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246344933656322048&shop_id=196642601""}",normal,NO IMG,2020-04-04 13:20:40
17248,17249,2020-04-04 14:43:37,NO AGENT,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17249,17250,2020-04-04 14:43:59,NO AGENT,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17250,17251,2020-04-04 14:44:14,NO AGENT,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17251,17252,2020-04-04 14:44:39,NO AGENT,B1056236424,C777846824642612451,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 13:20:40
17252,17253,2020-04-04 13:05:21,Lucretia,B1056594028,C779382722127531235,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P871158photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 11:25:49
17253,17254,2020-04-04 13:05:30,Lucretia,B1056594028,C779382722127531235,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:25:49
17254,17255,2020-04-04 13:57:34,Lucretia,B1056594028,C779382722127531235,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:25:49
17255,17256,2020-04-04 13:57:53,Lucretia,B1056594028,C779382722127531235,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:25:49
17256,17257,2020-04-04 13:58:05,Lucretia,B1056594028,C779382722127531235,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:25:49
17257,17258,2020-04-04 12:38:24,Fletcher,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1983328photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 11:30:32
17258,17259,2020-04-04 12:41:41,Fletcher,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17259,17260,2020-04-04 12:41:45,Fletcher,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17260,17261,2020-04-04 12:47:11,Fletcher,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17261,17262,2020-04-04 12:47:15,Fletcher,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17262,17263,2020-04-04 12:47:16,Fletcher,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246313366942736384&shop_id=196642601""}",normal,NO IMG,2020-04-04 11:30:32
17263,17264,2020-04-04 14:09:58,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17264,17265,2020-04-04 14:11:55,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17265,17266,2020-04-04 14:12:17,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17266,17267,2020-04-04 14:12:21,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17267,17268,2020-04-04 14:12:24,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17268,17269,2020-04-04 14:16:14,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17269,17270,2020-04-04 14:16:18,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17270,17271,2020-04-04 14:16:19,Exeter,B1058054779,C785656599900130531,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246335777376858112&shop_id=196642601""}",normal,NO IMG,2020-04-04 11:30:32
17271,17272,2020-04-04 12:09:35,NO AGENT,B1058054779,C785656599900130531,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17272,17273,2020-04-04 12:10:38,NO AGENT,B1058054779,C785656599900130531,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17273,17274,2020-04-04 12:10:38,NO AGENT,B1058054779,C785656599900130531,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17274,17275,2020-04-04 12:12:11,NO AGENT,B1058054779,C785656599900130531,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 11:30:32
17275,17276,2020-04-04 20:11:23,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P1581634photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 16:52:33
17276,17277,2020-04-04 20:11:23,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17277,17278,2020-04-04 20:12:00,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17278,17279,2020-04-04 20:12:25,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17279,17280,2020-04-04 20:12:38,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17280,17281,2020-04-04 20:12:39,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17281,17282,2020-04-04 20:14:10,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17282,17283,2020-04-04 20:14:58,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17283,17284,2020-04-04 20:15:00,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17284,17285,2020-04-04 20:15:02,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17285,17286,2020-04-04 20:15:03,Beauregard,B1058312905,C786765242628377827,S1076522480,2020-04-04,False,True,"{""url"":""https://seller.shopee.co.id/webview/rate_cards/?id=1246426054153797632&shop_id=196642601""}",normal,NO IMG,2020-04-04 16:52:33
17286,17287,2020-04-04 18:05:30,NO AGENT,B1058312905,C786765242628377827,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 16:52:33
17287,17288,2020-04-04 02:40:08,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,"<img class=""gb_4b"" src=""www.shopeeprod.com/pid=P636157photo.jpg"" alt="""" aria-hidden=""true"" data-atf=""0"">",2020-04-04 00:45:22
17288,17289,2020-04-04 02:40:08,Crockett,B1058484269,C787501245404089571,S1076522480,2020-04-04,True,False,Some Random Text,normal,NO IMG,2020-04-04 00:45:22
